,f1,f2,f3,f4,f5,f6,f7,f8
412,0.42,0.53,0.53,0.64,0.5,0,0.47,0.22
413,0.41,0.52,0.53,0.41,0.5,0,0.39,0.33
414,0.58,0.52,0.61,0.487135616,0.5,0,0.38,0.11
415,0.916220254,0.64,0.56,0.21,0.5,0.387062783,0.5,0.22
416,0.53,0.52,0.61,0.35,0.5,0,0.5,0.22
417,0.55,0.59,0.47,0.64,0.5,0,0.54,0.33
418,0.54,0.64,0.5,0.13,0.5,0,0.49,0.22
419,0.76,0.76,0.35,0.27,0.5,0,0.44,0.22
420,0.49,0.44,0.45,0.55,0.5,0,0.48,0.22
421,0.63,0.47,0.56,0.12,0.5,0,0.5,0.22
422,0.51,0.65,0.53,0.19,0.5,0,0.49,0.22
423,0.42,0.28,0.57,0.18,0.5,0,0.42,0.22
424,0.45,0.41,0.58,0.48,0.5,0,0.53,0.64
425,0.9,0.54,0.59,0.2,0.5,0,0.344381656,0.22
426,0.88,0.59,0.54,0.39,0.5,0,0.41,0.3
427,0.69,0.62,0.49,0,1,0,0.486912368,0.870453644
428,0.43,0.38,0.38,0.12,0.5,0.290798585,0.5,0.22
429,0.39,0.42,0.49,0.1,0.5,0,0.49,0.65
430,0.39,0.28,0.54,0.14,0.727225962,0,0.59,0.617925654
431,0.49,0.27,0.57,0.18,0.5,0.618759468,0.54,0.22
432,0.64,0.52,0.5,0.26,0.5,0,0.51,0.31
433,0.6,0.54,0.54,0.53,0.5,0,0.52,0.27
434,0.49,0.45,0.53,0.16,0.5,0.001264576,0.49,0.31
435,0.52,0.46,0.51,0.18,0.5,0,0.5,0.22
436,0.55,0.583482307,0.52,0.1,0.5,0,0.53,0.22
437,0.33,0.38,0.45,0.19,0.5,0,0.54,0.37
438,0.41,0.48,0.38,0.13,0.5,0,0.51,0.35
439,0.651909975,0.399981246,0.49,0.21,0.5,0,0.55,0.22
440,0.4,0.431532833,0.55,0.15,0.5,0,0.53,0.22
441,0.59,0.58,0.549661199,0.61,0.5,0,0.44,0.3
442,0.62,0.43,0.49,0.29,0.5,0,0.5,0.27
443,0.125827239,0.42,0.48,0.19,0.5,0.016686009,0.58,0.22
444,0.47,0.61,0.5,0.106910405,0.579411309,0,0.49,0.22
445,0.27,0.56,0.3,0.14,0.5,0,0.52,0.39
446,0.38,0.48,0.51,0.13,0.5,0,0.472074729,0.32
447,0.49,0.71,0.54,0.13,0.5,0,0.58,0.22
448,0.63,0.55,0.53,0.51,0.88665856,0,0.55,0.22
449,0.56,0.48,0.5,0.17,0.5,0,0.51,0.26
450,0.62,0.41,0.52,0.17,0.5,0,0.48,0.22
451,0.35,0.47,0.53,0.19,0.5,0,0.48,0.22
452,0.6,0.59,0.47,0.47,0.5,0,0.53,0.22
453,0.33,0.28,0.787003833,0.400930716,0.738450275,0.407797759,0.295937238,0.61
454,0.45,0.54,0.49,0.29,0.5,0,0.112209275,0.25
455,0.41,0.52,0.56,0.26,0.5,0,0.48,0.32
456,0.59,0.47,0.51,0.53,0.5,0,0.53,0.26
457,0.57,0.55,0.830905909,0.16,0.5,0,0.49,0.39
458,0.64,0.44,0.756428573,0.35,0.797364387,0,0.53,0.22
459,0.45,0.43,0.5,0.25,0.5,0,0.47,0.22
460,0.5,0.36,0.64,0.37,0.5,0,0.37,0.33
461,0.43,0.44,0.64,0.19,0.5,0.487448252,0.38,0.33
462,0.61,0.38,0.57,0.36,0.5,0,0.44,0.21
463,0.35,0.41,0.53,0.27,0.5,0,0.47,0.29
464,0.4,0.3,0.57,0.272061492,0.5,0,0.46,0.22
465,0.44,0.5,0.55,0.041823526,0.5,0,0.48,0.826972593
466,0.162585841,0.45,0.53,0.14,0.5,0,0.49,0.22
467,0.37,0.3,0.510307925,0.15,0.716086374,0,0.58,0.26
468,0.57,0.43,0.52,0.3,0.5,0,0.37,0.11
469,0.44,0.56,0.52,0.18,0.5,0,0.5,0.11
470,0.36,0.56,0.52,0.18,0.5,0,0.45,0.16
471,0.72,0.37,0.63,0.38,0.5,0,0.4,0.607138585
472,0.44,0.36,0.64,0.45,0.5,0.272190033,0.604531093,0.11
473,0.34,0.322323654,0.65,0.4,0.5,0,0.32,0.16
474,0.54,0.44,0.55,0.48,0.5,0,0.481953497,0.22
475,0.69,0.54,0.55,0.23,0.778312324,0.507807428,0.73,0.22
476,0.46,0.39,0.54,0.22,0.5,0,0.008612272,0.25
477,0.46,0.39,0.54,0.22,0.5,0,0.48,0.25
478,0.412835701,0.5,0.64,0.13,0.5,0,0.49,0.22
479,0.38,0.5,0.52,0.6359841,0.5,0,0.54,0.11
480,0.557265313,0.52,0.58,0.17,0.5,0,0.47,0.28
481,0.6,0.334903849,0.52,0.14,0.5,0,0.46,0.48
482,0.56,0.65,0.49,0.56,0.5,0,0.49,0.22
483,0.54,0.64,0.4,0.56,0.5,0,0.51,0.22
484,0.6,0.51,0.49,0.18,0.5,0,0.53,0.38
485,0.729014079,0.46,0.52,0.19,0.5,0.216379469,0.53,0.26
486,0.44,0.71,0.5,0.21,0.5,0,0.54,0.27
487,0.56,0.49,0.823878113,0.22,0.5,0,0.5,0.22
488,0.44,0.51,0.53,0.3,0.5,0,0.53,0.22
489,0.52,0.55,0.39,0.09,1,0,0.55,0.25
490,0.85,0.69,0.34,0.700898499,0.5,0,0.57,0.860492503
491,0.47,0.56,0.53,0.44,0.5,0,0.53,0.1949396
492,0.45,0.41,0.53,0.49,0.922098051,0,0.49,0.31
493,0.56,0.55,0.57,0.15,0.5,0,0.54,0.25
494,0.37,0.47,0.49,0.12,0.5,0,0.47,0.31
495,0.32,0.6,0.48,0.13,0.5,0.7763332,0.53,0.22
496,0.48,0.55,0.58,0.18,0.5,0,0.38,0.69
497,0.54,0.5,0.51,0.26,0.967440951,0,0.52,0.22
498,0.895223237,0.64,0.56,0.36,0.5,0,0.46,0.27
499,0.64300908,0.41,0.24,0.2,0.5,0.41251927,0.49,0.22
500,0.25,0.35,0.22,0.18,0.5,0,0.46,0.22
501,0.39,0.45,0.51,0.29,0.940605738,0,0.54,0.22
502,0.66,0.43,0.57,0.6,0.5,0,0.19,0.33
503,0.51,0.5,0.91866715,0.11,0.5,0,0.6,0.22
504,0.5,0.45,0.51,0.19,0.5,0,0.53,0.25
505,0.44,0.43,0.46,0.28,0.5,0,0.45,0.29
506,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22
507,0.73,0.52,0.59,0.25,0.5,0,0.51,0.22
508,0.49,0.6,0.54,0.886960393,0.5,0,9.43E-05,0.46
509,0.49,0.6,0.42,0.455017247,0.5,0,0.383963469,0.28
510,0.53,0.48,0.650895869,0.18,0.5,0,0.51,0.958747772
511,0.49,0.31,0.43,0.782871901,0.5,0,0.54,0.509030174
512,0.46,0.41,0.43,0.18,0.5,0,0.54,0.22
513,0.32,0.36,0.8441964,0.38,0.5,0,0.5,0.4
514,0.45,0.57,0.52,0.21,0.5,0,0.54,0.38
515,0.39,0.39,0.65,0.16,0.5,0,0.45,0.22
516,0.41,0.725859327,0.6,0.22,0.5,0,0.56,0.79
517,0.41,0.39,0.513832292,0.154008799,0.5,0,0.5,0.61
518,0.54,0.67,0.56,0.15,0.5,0,0.57,0.33
519,0.41,0.59,0.65,0.14,0.5,0,0.49,0.65503537
520,0.47,0.38,0.5,0.15,0.5,0,0.49,0.47
521,0.42,0.154025414,0.59,0.17,0.5,0.264195274,0.51,0.22
522,0.55,0.69,0.51,0.12,0.5,0,0.51,0.22
523,0.47,0.46,0.53,0.171185206,0.5,0,0.51,0.237803028
524,0.57,0.29,0.511974562,0.22,0.5,0,0.49,0.27
525,0.41,0.42,0.53,0.17,0.5,0,0.48,0.58
526,0.42,0.45,0.75,0.21,0.5,0,0.48,0.22
527,0.933759466,0.54,0.53,0.27,0.5,0,0.49,0.22
528,0.4,0.44,0.5,0.13,0.5,0.515473632,0.52,0.39
529,0.55,0.39,0.39,0.47,0.5,0,0.5,0.83
530,0.57,0.36,0.51,0.25,0.5,0,0.54,0.25
531,0.45,0.76,0.51,0.25,0.78607639,0,0.59,0.22
532,0.59,0.64,0.44,0.733590768,0.5,0,0.5,0.22
533,0.53,0.42,0.53,0.19,0.5,0,0.47,0.22
534,0.59,0.46,0.228193044,0.17,0.5,0,0.52,0.25
535,0.46,0.47,0.62,0.3,0.677526181,0,0.38,0.22
536,0.59,0.7,0.46,0.19,0.5,0,0.54,0.44
537,0.53,0.44,0.54,0.52,0.5,0,0.49,0.38
538,0.4,0.28,0.58,0.44,0.5,0.051979466,0.41,0.22
539,0.44,0.35,0.778756543,0.14,0.5,0,0.52,0.22
540,0.491085225,0.49,0.49,0.347139893,0.5,0,0.39,0.27
541,0.65,0.903458919,0.47,0.22,0.947399924,0,0.52,0.27
542,0.49,0.53,0.36,0.15,0.5,0.777214254,0.52,0.27
543,0.71,0.79,0.41,0.38,0.5,0,0.54,0.22
544,0.26,0.3,0.37,0.15,0.5,0,0.53,0.25
545,0.4,0.44,0.47,0.25,0.5,0,0.54,0.56
546,0.663196375,0.39,0.868769685,0.36,0.5,0,0.51,0.22
547,0.43,0.6,0.4,0.12,0.5,0,0.49,0.29
548,0.65,0.775838811,0.26,0.33,0.5,0.685363292,0.55,0.22
549,0.3,0.68,0.41,0.17,0.5,0,0.51,0.22
550,0.69,0.57,0.39,0.19,0.5,0,0.48,0.39
551,0.51,0.38,0.42,0.21,0.5,0,0.237085188,0.34
552,0.54,0.54,0.56,0.18,0.5,0,0.28066606,0.29
553,0.71,0.64,0.42,0.28,0.5,0,0.43,0.559110772
554,0.58,0.44,0.45,0.019595552,0.5,0.732799464,0.68073174,0.37
555,0.420192504,0.164278801,0.47,0.17,0.84463603,0,0.53,0.74
556,0.14258916,0.37,0.36,0.14,0.5,0,0.54,0.22
557,0.4,0.269645539,0.44,0.37,0.5,0,0.53,0.25
558,0.8,0.79,0.43,0.044071212,0.5,0,0.52,0.22
559,0.532417899,0.56,0.915609895,0.2,0.5,0.705533503,0.53,0.512662653
560,0.49,0.55,0.35,0.23,0.5,0,0.57,0.22
561,0.47,0.5,0.6,0.63,0.5,0,0.38,0.16
562,0.58,0.67,0.49,0.16,0.5,0,0.47,0.28
563,0.85,0.85,0.3,0.31,0.5,0,0.55,0.42
564,0.41,0.25,0.59,0.44,0.5,0,0.6,0.228992519
565,0.57,0.716531976,0.49,0.86,0.5,0,0.47,0.22
566,0.5,0.61,0.44,0.02036736,0.5,0,0.49,0.22
567,0.41,0.45,0.46,0.23,0.5,0,0.5,0.7
568,0.32,0.29,0.29,0.08,0.5,0.181072982,0.52,0.22
569,0.38,0.48,0.57,0.3,0.5,0,0.41,0.11
570,0.71,0.5,0.5,0.869514485,0.5,0,0.53371779,0.22
571,0.38,0.998957437,0.64,0.41,0.5,0,0.44,0.11
572,0.47,0.43,0.61,0.4,0.5,0.700959667,0.48,0.47
573,0.59,0.45,0.53,0.19,0.5,0,0.59,0.27
574,0.8,0.88,0.36,0.39,0.770271747,0,0.56,0.33
575,0.56,0.48,0.58,0.27,0.753294782,0,0.51,0.22
576,0.41,0.899619427,0.44,0.34,0.5,0,0.48,0.4
577,0.39,0.45,0.53,0.18,0.5,0.491570041,0.54,0.22
578,0.41,0.52,0.346449749,0.11,0.5,0,0.54,0.35
579,0.43,0.42,0.729312559,0.22,0.5,0.044235192,0.300615694,0.33
580,0.54,0.52,0.54,0.2,0.5,0,0.55,0.789377948
581,0.36,0.44,0.51,0.17,0.5,0,0.6,0.19
582,0.33,0.48,0.55,0.16,0.5,0,0.53,0.75
583,0.55,0.51,0.54,0.2,0.5,0,0.56,0.546164815
584,0.42,0.65,0.58,0.34,0.5,0,0.5,0.22
585,0.42,0.994126299,0.51,0.23,0.5,0,0.53,0.27
586,0.47,0.47,0.54,0.19,0.5,0,0.38810298,0.85826845
587,0.6,0.773544079,0.46,0.32,0.5,0,0.4,0.33
588,0.47,0.53,0.48,0.51,0.5,0,0.388686426,0.22
589,0.61,0.53,0.59,0.17,0.5,0,0.662209439,0.28
590,0.66,0.6,0.52,0.19,0.5,0,0.69,0.847181331
591,0.947887361,0.48,0.54,0.22,0.5,0,0.5,0.11
592,0.85,0.66,0.49,0.18,0.5,0,0.51,0.22
593,0.3,0.41022552,0.55,0.12,0.5,0,0.248344036,0.38
594,0.43,0.67,0.48,0.27,0.5,0,0.53,0.22
595,0.51,0.4,0.56,0.17,0.5,0.5,0.49,0.814476751
596,0.4,0.39,0.6,0.15,0.5,0,0.58,0.3
597,0.42,0.37,0.59,0.2,0.5,0,0.52,0.29
598,0.46,0.605281405,0.52,0.11,0.5,0,0.5,0.22
599,0.47,0.39,0.5,0.11,0.5,0,0.49,0.4
600,0.58,0.47,0.54,0.11,0.5,0.5477812,0.51,0.038195315
601,0.45,0.4,0.5,0.16,0.716613714,0,0.5,0.22
602,0.673798578,0.53,0.43,0.44,0.796311457,0,0.214942112,0.22
603,0.57,0.223353459,0.53,0.34,0.5,0.54293954,0.53,0.22
604,0.64,0.59,0.56,0.23,0.635462086,0.742501229,0.46,0.22
605,0.38,0.49,0.53,0.19,0.5,0,0.677071906,0.22
606,0.45,0.58,0.48,0.699803656,0.5,0,0.52,0.22
607,0.37,0.32,0.47,0.18,0.5,0,0.45,0.25
608,0.6,0.229365994,0.44,0.61,0.5,0,0.47,0.22
609,0.33,0.43,0.64,0.16,0.5,0,0.513121151,0.52
610,0.49,0.61,0.49,0.25,0.5,0,0.5,0.28
611,0.47,0.52,0.881213221,0.562255347,0.5,0,0.41,0.22
612,0.47,0.39,0.55,0.24,0.5,0,0.47,0.22
613,0.44,0.59,0.36,0.16,0.5,0,0.52,0.22
614,0.672191659,0.45,0.5,0.6,0.5,0,0.49,0.22
615,0.47,0.867911803,0.66,0.26,0.5,0,0.53,0.22
616,0.53,0.51,0.55,0.05,0.5,0,0.45,0.25
617,0.29,0.32,0.58,0.15,0.806813814,0.134545104,0.5,0.3
618,0.54,0.49,0.49,0.2,0.847583098,0,0.52,0.128305138
619,0.42,0.51,0.5,0.12,0.5,0,0.52,0.46
620,0.57,0.51,0.53,0.18,0.5,0,0.56,0.25
621,0.49,0.31,0.49,0.35,0.5,0,0.51,0.29
622,0.37,0.58,0.44,0.51,0.683379837,0.293732104,0.44,0.22
623,0.35,0.66,0.477470583,0.965995267,0.5,0,0.54,0.25
624,0.52,0.4,0.6,0.12,0.5,0.312866953,0.55,0.22
625,0.57,0.41,0.59,0.24,0.5,0,0.036456611,0.22
626,0.58,0.56,0.45,0.12,0.5,0,0.51,0.22
627,0.31,0.509398701,0.54,0.52,0.5,0,0.5,0.34
628,0.733127838,0.51,0.75,0.17,0.5,0,0.55,0.22
629,0.44,0.68,0.45,0.51,0.5,0,0.52,0.41
630,0.55,0.42,0.34,0.3,0.5,0,0.52,0.22
631,0.36,0.68,0.38,0.08,0.5,0,0.53,0.25
632,0.43,0.996531864,0.54,0.14,0.5,0.660010325,0.47,0.584568128
633,0.54,0.42,0.608143883,0.16,0.711168569,0,0.715256754,0.680346896
634,0.37,0.53,0.46,0.23,0.5,0,0.47,0.22
635,0.58,0.6,0.43,0.12,0.5,0,0.55,0.22
636,0.559826152,0.65,0.49,0.34,0.5,0,0.52,0.22
637,0.58,0.53,0.38,0.18,0.5,0,0.52,0.22
638,0.35,0.6,0.47,0.13,0.5,0,0.52,0.43
639,0.35,0.46,0.49,0.15,1,0,0.55,0.35
640,0.63,0.62,0.42,0.12,0.5,0,0.135344948,0.25
641,0.71,0.59,0.53,0.15,0.5,0,0.122372493,0.33
642,0.46,0.35,0.33,0.17,0.5,0,0.55,0.364200548
643,0.35,0.56,0.36,0.3,0.5,0,0.53,0.25
644,0.51,0.58,0.54,0.29,0.5,0,0.465280653,0.22
645,0.44,0.442325302,0.37,0.15,0.5,0,0.51,0.677409561
646,0.42,0.39,0.47,0.754352087,0.5,0,0.696644586,0.27
647,0.17,0.38,0.45,0.09,0.818719417,0,0.54,0.27
648,0.91809066,0.39,0.49,0.18,0.5,0,0.51,0.22
649,0.74,0.53,0.5,0.08,0.5,0,0.55,0.31
650,0.69,0.48,0.38,0.15,0.5,0,0.55,0.22
651,0.3,0.5,0.47,0.914384683,0.5,0,0.46,0.236297952
652,0.4,0.604528303,0.5,0.17,0.5,0.802842187,0.54,0.5
653,0.47,0.49,0.63,0.17,0.5,0,0.31,0.26
654,0.272553397,0.43,0.47,0.15,0.5,0.19600739,0.58,0.688973431
655,0.46,0.45,0.56,0.16,0.5,0,0.56,0.22
656,0.5,0.45,0.711479769,0.15,0.5,0,0.510313029,0.571485926
657,0.33,0.28,0.31,0.24,0.5,0,0.486670747,0.22
658,0.61,0.54,0.49,0.19,0.5,0,0.54,0.47
659,0.51,0.68,0.49,0.59,0.5,0,0.54,0.27
660,0.493235345,0.49,0.5,0.46,0.5,0,0.52,0.25
661,0.5,0.46,0.52,0.16,0.5,0,0.52,0.26
662,0.142898054,0.49,0.47,0.22,0.5,0,0.5,0.28
663,0.43,0.51,0.6,0.25,0.5,0,0.55,0.22
664,0.68,0.5,0.43,0.27,0.5,0,0.61,0.22
665,0.59,0.77180095,0.47,0.26,0.5,0,0.53,0.31
666,0.54,0.51,0.54,0.52,0.5,0,0.47,0.25
667,0.86,0.92,0.5,0.37,1,0,0.53,0.32
668,0.42,0.51,0.39,0.510815598,0.5,0,0.49,0.26
669,0.51,0.43,0.772914987,0.19,0.5,0,0.52,0.18552859
670,0.44,0.53,0.43,0.17,0.5,0,0.54,0.75
671,0.39,0.37,0.33,0.23,0.5,0,0.53,0.26
672,0.48,0.51,0.57,0.120127344,0.5,0,0.038631249,0.22
673,0.68,0.88297849,0.51,0.19,0.5,0.83,0.54,0.084139103
674,0.51,0.47,0.41,0.44,0.72019321,0,0.5,0.22
675,0.49,0.44,0.45,0.292545305,0.5,0,0.51,0.22
676,0.46,0.57,0.52,0.28,0.5,0,0.52,0.22
677,0.53,0.48,0.213013881,0.44,0.891928078,0,0.49,0.27
678,0.7,0.53,0.42,0.22,0.5,0,0.51,0.28
679,0.68,0.68,0.49,0.15,0.5,0,0.53,0.22
680,0.47,0.377151271,0.35,0.21,0.5,0,0.52,0.22
681,0.309425768,0.49,0.802869907,0.18,0.5,0,0.49,0.22
682,0.4,0.47,0.48,0.18,0.5,0,0.46,0.22
683,0.8,0.81,0.55,0.35,0.971745861,0,0.42,0.22
684,0.48,0.754174507,0.54,0.91585298,0.5,0,0.51,0.580455918
685,0.66,0.66,0.348942585,0.54,0.5,0,0.51,0.22
686,0.58,0.46,0.46,0.34,0.5,0,0.5,0.43
687,0.6,0.62,0.54,0.4,0.5,0,0.5,0.22
688,0.52,0.5,0.59,0.31,0.5,0,0.5,0.22
689,0.45,0.38,0.64,0.14,0.5,0,0.54,0.22
690,0.6,0.57,0.42185641,0.52,0.5,0,0.47,0.28
691,0.57,0.61,0.55,0.27,0.5,0,0.310816641,0.477707081
692,0.38,0.54,0.54,0.41,0.5,0,0.51,0.22
693,0.43,0.32,0.5,0.02824553,0.5,0,0.5,0.22
694,0.32,0.45,0.352455571,0.2,0.5,0,0.55,0.33
695,0.51,0.6,0.51,0.26,0.5,0,0.54,0.22
696,0.49,0.46,0.42,0.46,0.5,0,0.55,0.22
697,0.774058142,0.56,0.62,0.24,0.5,0,0.52,0.51
698,0.58,0.57,0.54,0.69,0.5,0,0.54,0.22
699,0.55,0.53,0.54,0.4,0.5,0,0.053870774,0.22
700,0.49039933,0.34941483,0.58,0.62,0.5,0,0.5,0.22
701,0.44,0.53,0.53,0.37,0.5,0.263280461,0.51,0.22
702,0.47,0.46,0.55,0.28,0.5,0,0.44,0.46
703,0.41,0.59,0.46,0.19,0.5,0,0.563083656,0.22
704,0.44,0.41,0.29,0.21,0.5,0,0.397144691,0.22
705,0.335077312,0.829657548,0.54,0.41,0.5,0,0.53,0.22
706,0.5,0.36,0.53,0.41,0.5,0,0.55,0.36
707,0.59,0.58,0.39,0.241436054,0.5,0.587439253,0.5,0.31
708,0.78,0.63,0.839125263,0.13,0.5,0,0.54,0.22
709,0.48,0.370939248,0.52,0.3,0.5,0,0.51,0.37
710,0.39,0.34,0.68,0.3,0.5,0,0.5,0.29
711,0.4,0.53,0.44,0.18,0.5,0,0.54,0.31
712,0.36,0.3,0.50157936,0.542741761,0.742735564,0,0.55,0.3
713,0.45,0.21,0.49,0.24,0.5,0,0.46,0.31
714,0.87,0.47,0.6,0.47,0.5,0,0.59,0.22
715,0.349922748,0.34,0.49,0.16,0.899112069,0,0.53,0.21
716,0.78,0.65,0.4,0.911175898,0.5,0,0.63,0.22
717,0.68,0.88429273,0.368547909,0.49,0.5,0,0.265753183,0.26
718,0.5,0.51,0.57,0.27,0.5,0,0.48,0.22
719,0.51,0.46,0.57,0.25,0.5,0,0.53,0.562950666
720,0.49,0.45,0.46,0.18,0.5,0,0.49,0.31
721,0.86546239,0.58,0.5,0.1,0.5,0,0.51,0.790968505
722,0.45,0.58,0.59,0.44,0.5,0,0.56,0.22
723,0.46,0.49,0.821376765,0.28,0.5,0.827753728,0.55,0.22
724,0.5,0.680576798,0.49,0.326305083,0.5,0,0.48,0.32
725,0.48,0.45,0.59,0.720737068,0.5,0,0.55,0.3
726,0.48,0.147474767,0.49,0.35,0.5,0.5,0.51,0.22
727,0.45,0.41,0.49,0.14,1,0,0.53,0.3
728,0.346279827,0.36,0.254413061,0.15,0.5,0,0.633365572,0.22
729,0.132783808,0.72,0.5,0.28,0.5,0,0.5,0.27
730,0.59,0.61,0.51,0.62,0.5,0,0.024570245,0.38
731,0.78,0.69,0.44,0.26,0.5,0,0.54,0.22
732,0.95,0.71,0.27,0.39,0.5,0,0.31,0.218008252
733,0.804543527,0.49,0.3,0.19,0.5,0,0.52,0.31
734,0.49,0.48,0.211505857,0.2,0.5,0,0.55,0.22
735,0.54,0.53,0.48,0.14,0.5,0.535685561,0.49,0.33
736,0.45,0.47,0.53,0.15,0.5,0,0.52,0.044467012
737,0.46,0.62,0.54,0.25,0.5,0,0.46,0.22
738,0.52,0.46,0.56,0.2,0.5,0,0.5,0.22
739,0.45,0.48,0.56,0.56,0.5,0,0.47,0.22
740,0.48,0.41,0.54,0.39,0.5,0,0.51,0.22
741,0.34,0.35,0.58,0.2,0.5,0,0.46,0.32
742,0.37,0.44,0.51,0.56,0.5,0,0.5,0.38
743,0.48,0.5,0.56,0.11,0.5,0,0.33,0.22
744,0.49,0.45,0.54,0.273489944,0.5,0,0.55,0.22
745,0.57,0.6,0.596932886,0.17,0.5,0,0.52,0.22
746,0.385573416,0.28,0.573867894,0.15,0.5,0,0.51,0.86
747,0.43,0.41,0.51,0.34,0.5,0,0.49,0.28
748,0.804875304,0.49,0.51,0.29,0.866489835,0,0.52,0.71
749,0.41,0.52,0.51,0.22,0.990636778,0,0.52,0.44
750,0.58,0.31,0.6,0.12,0.5,0.507148758,0.702541961,0.33
751,0.44,0.33,0.55,0.16,0.5,0,0.49,0.22
752,0.57,0.51,0.58,0.22,0.5,0,0.51,0.22
753,0.34,0.58,0.5,0.26,0.5,0.210108923,0.51,0.22
754,0.35,0.4,0.44,0.25,0.5,0,0.53,0.57
755,0.55,0.38,0.64,0.42,0.5,0,0.47,0.22
756,0.45,0.49,0.57,0.25,0.5,0,0.48,0.22
757,0.39,0.712010517,0.59,0.63638989,0.5,0,0.45,0.22
758,0.299584563,0.38,0.57,0.36,0.5,0,0.44,0.21
759,0.43,0.659900153,0.54,0.37,0.5,0,0.38,0.16
760,0.72,0.51,0.52,0.761710845,0.5,0,0.54,0.22
761,0.57,0.49,0.61,0.26,0.5,0,0.52,0.128173056
762,0.36,0.49,0.55,0.21,0.992222608,0.751097565,0.55,0.33
763,0.35,0.33,0.48,0.42,0.5,0,0.47,0.43
764,0.46,0.35,0.69,0.18,0.5,0,0.3,0.25
765,0.58,0.45,0.55,0.27,0.5,0,0.48,0.11
766,0.43,0.348834901,0.67,0.12,0.5,0,0.43,0.23
767,0.58,0.44,0.5,0.237403376,0.5,0,0.52,0.22
768,0.4,0.45,0.262843955,0.29,0.5,0,0.44,0.083652558
769,0.35,0.39,0.56,0.2,0.5,0,0.49,0.41
770,0.44,0.62,0.53,0.27,0.781992877,0,0.49,0.22
771,0.56,0.61,0.52,0.19,0.5,0,0.400210735,0.32
772,0.601692299,0.56,0.46,0.5,0.718734503,0,0.51,0.22
773,0.42,0.38,0.52,0.29,0.5,0,0.42,0.22
774,0.49,0.4,0.554657268,0.23,0.5,0,0.47,0.27
775,0.51,0.4,0.5,0.28,0.5,0,0.673063513,0.27
776,0.47,0.58,0.47,0.52,0.5,0,0.54,0.22
777,0.46,0.42,0.51,0.16,0.5,0,0.56,0.22
778,0.55,0.55,0.52,0.13,0.5,0,0.53,0.25
779,0.46,0.44,0.58,0.17,0.5,0,0.55,0.22
780,0.46,0.47,0.44,0.18,1,0,0.46,0.22
781,0.51,0.462502483,0.32,0.27,0.5,0,0.54,0.22
782,0.65,0.66,0.233131431,0.12,0.5,0.704985411,0.52,0.27
783,0.42,0.43,0.67,0.7,0.5,0,0.42,0.25
784,0.4,0.49,0.53,0.23,0.5,0,0.44,0.820246869
785,0.38,0.42,0.31,0.35,0.5,0,0.52,0.22
786,0.46,0.48,0.38,0.22,0.5,0.801143623,0.39,0.45
787,0.4,0.75,0.44,0.12,0.5,0,0.49,0.22
788,0.43,0.47,0.47,0.18,0.5,0,0.47,0.22
789,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11
790,0.37,0.29,0.45,0.15,0.5,0,0.49,0.259127769
791,0.37,0.958740183,0.67,0.37,0.509288854,0.272925101,0.56,0.62
792,0.48,0.65,0.36,0.24,0.5,0,0.54,0.31
793,0.59,0.49,0.45,0.22,0.5,0,0.45,0.31
794,0.52,0.31,0.56,0.16,0.5,0,0.55,0.22
795,0.55,0.46,0.47,0.15,0.5,0,0.47,0.22
796,0.52817271,0.52,0.51,0.22,0.5,0,0.46,0.37
797,0.62,0.33,0.49,0.24,0.5,0.802158692,0.51,0.42
798,0.51,0.5,0.49,0.45,0.5,0.741132104,0.48,0.22
799,0.7,0.58,0.53,0.39,0.5,0,0.59,0.22
800,0.55,0.41,0.67,0.61,0.5,0,0.49,0.14
801,0.66,0.65,0.53,0.17,0.5,0,0.47,0.66
802,0.58,0.64,0.757215738,0.3,0.5,0,0.54,0.22
803,0.74,0.82,0.46,0.24,0.5,0,0.5,0.453615514
804,0.38,0.34,0.710346983,0.44,0.5,0,0.48,0.579450767
805,0.47,0.47,0.5,0.19,0.5,0,0.51,0.26
806,0.31,0.51,0.38,0.18,0.5,0,0.231815481,0.31
807,0.44,0.65,0.831312158,0.16,0.5,0.65913646,0.48,0.31
808,0.48,0.44,0.34041435,0.37,0.5,0.1550033,0.46,0.36
809,0.45,0.4,0.56,0.15,0.5,0,0.52,0.24963169
810,0.790127949,0.98380591,0.53,0.34,0.5,0,0.52,0.44
811,0.63,0.58,0.57,0.1,0.5,0,0.52,0.33
812,0.33,0.17,0.52,0.13,0.5,0,0.51,0.889128952
813,0.38,0.701021647,0.5,0.19,0.713064446,0,0.382876598,0.22
814,0.28,0.27,0.706598477,0.14,0.5,0,0.5,0.440705536
815,0.41,0.46,0.57,0.25,0.5,0,0.57,0.38
816,0.77,0.7,0.44,0.29,0.5,0,0.56,0.22
817,0.79,0.79,0.42,0.26,0.5,0,0.6,0.22
818,0.49,0.5,0.42,0.43,0.687608571,0,0.5,0.36
819,0.25,0.26,0.53,0.17,0.5,0,0.45,0.22
820,0.59,0.46,0.57,0.753751259,0.5,0,0.418437421,0.22
821,0.740647544,0.46,0.49,0.400184847,0.5,0,0.6,0.22
822,0.49,0.36,0.47,0.28,0.5,0,0.56,0.54
823,0.216839786,0.42,0.48,0.19,0.5,0,0.46,0.31
