,f1,f2,f3,f4,f5,f6,f7,f8,label
368,0.71073304,0.31,0.34,0.13,0.5,0,0.52,0.22,ME3
369,0.58,0.48,0.587586072,0.1,0.5,0,0.46,0.25,NUC
370,0.58,0.48,0.56,0.12,0.898586492,0.713603258,0.46,0.25,NUC
371,0.58,0.45,0.48,0.24,0.5,0,0.52,0.37,CYT
372,0.41,0.6,0.53,0.29,0.5,0,0.408655327,0.43,NUC
373,0.69,0.5,0.49,0.42,0.640028069,0,0.49,0.22,MIT
374,0.21,0.38,0.49,0.16,0.5,0,0.51,0.45,CYT
375,0.46,0.57,0.57,0.15,0.5,0,0.52,0.26,NUC
376,0.57,0.59,0.5,0.58,0.5,0,0.53,0.22,MIT
377,0.44,0.42,0.62,0.14,0.5,0,0.55,0.37,NUC
378,0.39,0.39,0.55,0.52,0.624276819,0,0.37,0.16,NUC
379,0.51,0.48,0.58,0.22,0.5,0,0.5,0.28,NUC
380,0.53,0.53,0.53,0.17,0.5,0,0.49,0.37,NUC
381,0.877362256,0.34,0.61,0.17,0.696213614,0,0.52,0.15390834,NUC
382,0.41,0.43,0.284226519,0.28,0.5,0,0.5,0.22,CYT
383,0.49,0.4,0.34,0.26,0.547643706,0,0.5,0.22,ME3
384,0.721861289,0.5,0.53,0.1,0.5,0,0.62633741,0.22,POX
385,0.53,0.457409801,0.49,0.015144495,0.5,0,0.52,0.22,MIT
386,0.51,0.52,0.48,0.5,0.5,0.176525788,0.444186328,0.22,MIT
387,0.45,0.59,0.53,0.74,0.5,0,0.47,0.25,MIT
388,0.625204066,0.322800082,0.66,0.45,0.5,0,0.37,0.11,MIT
389,0.56,0.45,0.59,0.14,0.5,0,0.51,0.26,NUC
390,0.5,0.46,0.255705144,0.32,0.5,0,0.56,0.55,ME3
391,0.81,0.76,0.32,0.37,0.5,0,0.621494899,0.22,ME2
392,0.44719767,0.25,0.6,0.14,0.5,0,0.45,0.22,CYT
393,0.67,0.63,0.34,0.431926946,0.5,0,0.6,0.33,ME1
394,0.57,0.49,0.48,0.16,0.5,0,0.51,0.22,NUC
395,0.43,0.32,0.56,0.27,0.5,0.0793336,0.47,0.27,NUC
396,0.84,0.87,0.45,0.54,0.5,0,0.28,0.22,ME1
397,0.89,0.82,0.6,0.49,0.5,0,0.55,0.34429718,ME2
398,0.37,0.55,0.29,0.32,0.5,0,0.51,0.22,ME3
399,0.52,0.718554139,0.54,0.28,0.5,0,0.54,0.22,NUC
400,0.52,0.62,0.54,0.19,0.5,0,0.209381174,0.22,MIT
401,0.46,0.4,0.38,0.18,0.5,0,0.49,0.22,ME3
402,0.5,0.45,0.48,0.17,0.5,0,0.5,0.26,CYT
403,0.39,0.37,0.33,0.23,0.5,0,0.52,0.26,ME3
404,0.41,0.41,0.51,0.19,0.94126232,0,0.031911073,0.22,MIT
405,0.5,0.49,0.52,0.2,0.5,0,0.43,0.52,NUC
406,0.32,0.47,0.55,0.366649975,0.5,0,0.49,0.22,MIT
407,0.49,0.48,0.46,0.63,0.5,0,0.52,0.22,MIT
408,0.34,0.54,0.54,0.13,0.823995516,0,0.52,0.22,CYT
409,0.43,0.83,0.55,0.2,0.5,0,0.47,0.4,NUC
410,0.426047464,0.4,0.53,0.48,0.5,0,0.48,0.22,MIT
411,0.57,0.4,0.62,0.3,0.5,0,0.48,0.11,MIT
412,0.42,0.53,0.53,0.64,0.5,0,0.47,0.22,MIT
413,0.41,0.52,0.53,0.41,0.5,0,0.39,0.33,MIT
414,0.58,0.52,0.61,0.487135616,0.5,0,0.38,0.11,MIT
415,0.916220254,0.64,0.56,0.21,0.5,0.387062783,0.5,0.22,MIT
416,0.53,0.52,0.61,0.35,0.5,0,0.5,0.22,MIT
417,0.55,0.59,0.47,0.64,0.5,0,0.54,0.33,MIT
418,0.54,0.64,0.5,0.13,0.5,0,0.49,0.22,MIT
419,0.76,0.76,0.35,0.27,0.5,0,0.44,0.22,ME1
420,0.49,0.44,0.45,0.55,0.5,0,0.48,0.22,MIT
421,0.63,0.47,0.56,0.12,0.5,0,0.5,0.22,MIT
422,0.51,0.65,0.53,0.19,0.5,0,0.49,0.22,EXC
423,0.42,0.28,0.57,0.18,0.5,0,0.42,0.22,NUC
424,0.45,0.41,0.58,0.48,0.5,0,0.53,0.64,NUC
425,0.9,0.54,0.59,0.2,0.5,0,0.344381656,0.22,NUC
426,0.88,0.59,0.54,0.39,0.5,0,0.41,0.3,NUC
427,0.69,0.62,0.49,0,1,0,0.486912368,0.870453644,NUC
428,0.43,0.38,0.38,0.12,0.5,0.290798585,0.5,0.22,ME2
429,0.39,0.42,0.49,0.1,0.5,0,0.49,0.65,NUC
430,0.39,0.28,0.54,0.14,0.727225962,0,0.59,0.617925654,MIT
431,0.49,0.27,0.57,0.18,0.5,0.618759468,0.54,0.22,POX
432,0.64,0.52,0.5,0.26,0.5,0,0.51,0.31,NUC
433,0.6,0.54,0.54,0.53,0.5,0,0.52,0.27,MIT
434,0.49,0.45,0.53,0.16,0.5,0.001264576,0.49,0.31,CYT
435,0.52,0.46,0.51,0.18,0.5,0,0.5,0.22,CYT
436,0.55,0.583482307,0.52,0.1,0.5,0,0.53,0.22,CYT
437,0.33,0.38,0.45,0.19,0.5,0,0.54,0.37,NUC
438,0.41,0.48,0.38,0.13,0.5,0,0.51,0.35,ME3
439,0.651909975,0.399981246,0.49,0.21,0.5,0,0.55,0.22,VAC
440,0.4,0.431532833,0.55,0.15,0.5,0,0.53,0.22,VAC
441,0.59,0.58,0.549661199,0.61,0.5,0,0.44,0.3,MIT
442,0.62,0.43,0.49,0.29,0.5,0,0.5,0.27,CYT
443,0.125827239,0.42,0.48,0.19,0.5,0.016686009,0.58,0.22,CYT
444,0.47,0.61,0.5,0.106910405,0.579411309,0,0.49,0.22,ME3
445,0.27,0.56,0.3,0.14,0.5,0,0.52,0.39,ME3
446,0.38,0.48,0.51,0.13,0.5,0,0.472074729,0.32,NUC
447,0.49,0.71,0.54,0.13,0.5,0,0.58,0.22,NUC
448,0.63,0.55,0.53,0.51,0.88665856,0,0.55,0.22,VAC
449,0.56,0.48,0.5,0.17,0.5,0,0.51,0.26,CYT
450,0.62,0.41,0.52,0.17,0.5,0,0.48,0.22,NUC
451,0.35,0.47,0.53,0.19,0.5,0,0.48,0.22,CYT
452,0.6,0.59,0.47,0.47,0.5,0,0.53,0.22,MIT
453,0.33,0.28,0.787003833,0.400930716,0.738450275,0.407797759,0.295937238,0.61,NUC
454,0.45,0.54,0.49,0.29,0.5,0,0.112209275,0.25,NUC
455,0.41,0.52,0.56,0.26,0.5,0,0.48,0.32,NUC
456,0.59,0.47,0.51,0.53,0.5,0,0.53,0.26,CYT
457,0.57,0.55,0.830905909,0.16,0.5,0,0.49,0.39,NUC
458,0.64,0.44,0.756428573,0.35,0.797364387,0,0.53,0.22,CYT
459,0.45,0.43,0.5,0.25,0.5,0,0.47,0.22,MIT
460,0.5,0.36,0.64,0.37,0.5,0,0.37,0.33,NUC
461,0.43,0.44,0.64,0.19,0.5,0.487448252,0.38,0.33,NUC
462,0.61,0.38,0.57,0.36,0.5,0,0.44,0.21,CYT
463,0.35,0.41,0.53,0.27,0.5,0,0.47,0.29,NUC
464,0.4,0.3,0.57,0.272061492,0.5,0,0.46,0.22,NUC
465,0.44,0.5,0.55,0.041823526,0.5,0,0.48,0.826972593,NUC
466,0.162585841,0.45,0.53,0.14,0.5,0,0.49,0.22,NUC
467,0.37,0.3,0.510307925,0.15,0.716086374,0,0.58,0.26,NUC
468,0.57,0.43,0.52,0.3,0.5,0,0.37,0.11,CYT
469,0.44,0.56,0.52,0.18,0.5,0,0.5,0.11,CYT
470,0.36,0.56,0.52,0.18,0.5,0,0.45,0.16,CYT
471,0.72,0.37,0.63,0.38,0.5,0,0.4,0.607138585,CYT
472,0.44,0.36,0.64,0.45,0.5,0.272190033,0.604531093,0.11,CYT
473,0.34,0.322323654,0.65,0.4,0.5,0,0.32,0.16,CYT
474,0.54,0.44,0.55,0.48,0.5,0,0.481953497,0.22,CYT
475,0.69,0.54,0.55,0.23,0.778312324,0.507807428,0.73,0.22,CYT
476,0.46,0.39,0.54,0.22,0.5,0,0.008612272,0.25,CYT
477,0.46,0.39,0.54,0.22,0.5,0,0.48,0.25,CYT
478,0.412835701,0.5,0.64,0.13,0.5,0,0.49,0.22,CYT
479,0.38,0.5,0.52,0.6359841,0.5,0,0.54,0.11,CYT
480,0.557265313,0.52,0.58,0.17,0.5,0,0.47,0.28,CYT
481,0.6,0.334903849,0.52,0.14,0.5,0,0.46,0.48,NUC
482,0.56,0.65,0.49,0.56,0.5,0,0.49,0.22,MIT
483,0.54,0.64,0.4,0.56,0.5,0,0.51,0.22,MIT
484,0.6,0.51,0.49,0.18,0.5,0,0.53,0.38,CYT
485,0.729014079,0.46,0.52,0.19,0.5,0.216379469,0.53,0.26,CYT
486,0.44,0.71,0.5,0.21,0.5,0,0.54,0.27,CYT
487,0.56,0.49,0.823878113,0.22,0.5,0,0.5,0.22,ME2
488,0.44,0.51,0.53,0.3,0.5,0,0.53,0.22,CYT
489,0.52,0.55,0.39,0.09,1,0,0.55,0.25,ME3
490,0.85,0.69,0.34,0.700898499,0.5,0,0.57,0.860492503,ME1
491,0.47,0.56,0.53,0.44,0.5,0,0.53,0.1949396,MIT
492,0.45,0.41,0.53,0.49,0.922098051,0,0.49,0.31,NUC
493,0.56,0.55,0.57,0.15,0.5,0,0.54,0.25,CYT
494,0.37,0.47,0.49,0.12,0.5,0,0.47,0.31,NUC
495,0.32,0.6,0.48,0.13,0.5,0.7763332,0.53,0.22,NUC
496,0.48,0.55,0.58,0.18,0.5,0,0.38,0.69,NUC
497,0.54,0.5,0.51,0.26,0.967440951,0,0.52,0.22,CYT
498,0.895223237,0.64,0.56,0.36,0.5,0,0.46,0.27,CYT
499,0.64300908,0.41,0.24,0.2,0.5,0.41251927,0.49,0.22,ME3
500,0.25,0.35,0.22,0.18,0.5,0,0.46,0.22,ME3
501,0.39,0.45,0.51,0.29,0.940605738,0,0.54,0.22,CYT
502,0.66,0.43,0.57,0.6,0.5,0,0.19,0.33,NUC
503,0.51,0.5,0.91866715,0.11,0.5,0,0.6,0.22,NUC
504,0.5,0.45,0.51,0.19,0.5,0,0.53,0.25,CYT
505,0.44,0.43,0.46,0.28,0.5,0,0.45,0.29,NUC
506,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22,POX
507,0.73,0.52,0.59,0.25,0.5,0,0.51,0.22,NUC
508,0.49,0.6,0.54,0.886960393,0.5,0,9.43E-05,0.46,NUC
509,0.49,0.6,0.42,0.455017247,0.5,0,0.383963469,0.28,NUC
510,0.53,0.48,0.650895869,0.18,0.5,0,0.51,0.958747772,CYT
511,0.49,0.31,0.43,0.782871901,0.5,0,0.54,0.509030174,ME3
512,0.46,0.41,0.43,0.18,0.5,0,0.54,0.22,ME3
513,0.32,0.36,0.8441964,0.38,0.5,0,0.5,0.4,ME3
514,0.45,0.57,0.52,0.21,0.5,0,0.54,0.38,NUC
515,0.39,0.39,0.65,0.16,0.5,0,0.45,0.22,CYT
516,0.41,0.725859327,0.6,0.22,0.5,0,0.56,0.79,CYT
517,0.41,0.39,0.513832292,0.154008799,0.5,0,0.5,0.61,NUC
518,0.54,0.67,0.56,0.15,0.5,0,0.57,0.33,NUC
519,0.41,0.59,0.65,0.14,0.5,0,0.49,0.65503537,NUC
520,0.47,0.38,0.5,0.15,0.5,0,0.49,0.47,NUC
521,0.42,0.154025414,0.59,0.17,0.5,0.264195274,0.51,0.22,CYT
522,0.55,0.69,0.51,0.12,0.5,0,0.51,0.22,CYT
523,0.47,0.46,0.53,0.171185206,0.5,0,0.51,0.237803028,NUC
524,0.57,0.29,0.511974562,0.22,0.5,0,0.49,0.27,NUC
525,0.41,0.42,0.53,0.17,0.5,0,0.48,0.58,NUC
526,0.42,0.45,0.75,0.21,0.5,0,0.48,0.22,CYT
527,0.933759466,0.54,0.53,0.27,0.5,0,0.49,0.22,CYT
528,0.4,0.44,0.5,0.13,0.5,0.515473632,0.52,0.39,CYT
529,0.55,0.39,0.39,0.47,0.5,0,0.5,0.83,ME3
530,0.57,0.36,0.51,0.25,0.5,0,0.54,0.25,CYT
531,0.45,0.76,0.51,0.25,0.78607639,0,0.59,0.22,CYT
532,0.59,0.64,0.44,0.733590768,0.5,0,0.5,0.22,CYT
533,0.53,0.42,0.53,0.19,0.5,0,0.47,0.22,CYT
534,0.59,0.46,0.228193044,0.17,0.5,0,0.52,0.25,CYT
535,0.46,0.47,0.62,0.3,0.677526181,0,0.38,0.22,CYT
536,0.59,0.7,0.46,0.19,0.5,0,0.54,0.44,CYT
537,0.53,0.44,0.54,0.52,0.5,0,0.49,0.38,NUC
538,0.4,0.28,0.58,0.44,0.5,0.051979466,0.41,0.22,CYT
539,0.44,0.35,0.778756543,0.14,0.5,0,0.52,0.22,VAC
540,0.491085225,0.49,0.49,0.347139893,0.5,0,0.39,0.27,VAC
541,0.65,0.903458919,0.47,0.22,0.947399924,0,0.52,0.27,CYT
542,0.49,0.53,0.36,0.15,0.5,0.777214254,0.52,0.27,ME3
543,0.71,0.79,0.41,0.38,0.5,0,0.54,0.22,ME1
544,0.26,0.3,0.37,0.15,0.5,0,0.53,0.25,ME3
545,0.4,0.44,0.47,0.25,0.5,0,0.54,0.56,NUC
546,0.663196375,0.39,0.868769685,0.36,0.5,0,0.51,0.22,NUC
547,0.43,0.6,0.4,0.12,0.5,0,0.49,0.29,ME3
548,0.65,0.775838811,0.26,0.33,0.5,0.685363292,0.55,0.22,ME3
549,0.3,0.68,0.41,0.17,0.5,0,0.51,0.22,ME3
550,0.69,0.57,0.39,0.19,0.5,0,0.48,0.39,ME2
551,0.51,0.38,0.42,0.21,0.5,0,0.237085188,0.34,ME3
552,0.54,0.54,0.56,0.18,0.5,0,0.28066606,0.29,NUC
553,0.71,0.64,0.42,0.28,0.5,0,0.43,0.559110772,EXC
554,0.58,0.44,0.45,0.019595552,0.5,0.732799464,0.68073174,0.37,NUC
555,0.420192504,0.164278801,0.47,0.17,0.84463603,0,0.53,0.74,CYT
556,0.14258916,0.37,0.36,0.14,0.5,0,0.54,0.22,ME3
557,0.4,0.269645539,0.44,0.37,0.5,0,0.53,0.25,NUC
558,0.8,0.79,0.43,0.044071212,0.5,0,0.52,0.22,EXC
559,0.532417899,0.56,0.915609895,0.2,0.5,0.705533503,0.53,0.512662653,ME3
560,0.49,0.55,0.35,0.23,0.5,0,0.57,0.22,ME3
561,0.47,0.5,0.6,0.63,0.5,0,0.38,0.16,CYT
562,0.58,0.67,0.49,0.16,0.5,0,0.47,0.28,MIT
563,0.85,0.85,0.3,0.31,0.5,0,0.55,0.42,ME1
564,0.41,0.25,0.59,0.44,0.5,0,0.6,0.228992519,NUC
565,0.57,0.716531976,0.49,0.86,0.5,0,0.47,0.22,NUC
566,0.5,0.61,0.44,0.02036736,0.5,0,0.49,0.22,MIT
567,0.41,0.45,0.46,0.23,0.5,0,0.5,0.7,CYT
568,0.32,0.29,0.29,0.08,0.5,0.181072982,0.52,0.22,ME3
569,0.38,0.48,0.57,0.3,0.5,0,0.41,0.11,CYT
570,0.71,0.5,0.5,0.869514485,0.5,0,0.53371779,0.22,CYT
571,0.38,0.998957437,0.64,0.41,0.5,0,0.44,0.11,CYT
572,0.47,0.43,0.61,0.4,0.5,0.700959667,0.48,0.47,NUC
573,0.59,0.45,0.53,0.19,0.5,0,0.59,0.27,CYT
574,0.8,0.88,0.36,0.39,0.770271747,0,0.56,0.33,ME1
575,0.56,0.48,0.58,0.27,0.753294782,0,0.51,0.22,CYT
576,0.41,0.899619427,0.44,0.34,0.5,0,0.48,0.4,NUC
577,0.39,0.45,0.53,0.18,0.5,0.491570041,0.54,0.22,CYT
578,0.41,0.52,0.346449749,0.11,0.5,0,0.54,0.35,CYT
579,0.43,0.42,0.729312559,0.22,0.5,0.044235192,0.300615694,0.33,NUC
580,0.54,0.52,0.54,0.2,0.5,0,0.55,0.789377948,NUC
581,0.36,0.44,0.51,0.17,0.5,0,0.6,0.19,NUC
582,0.33,0.48,0.55,0.16,0.5,0,0.53,0.75,NUC
583,0.55,0.51,0.54,0.2,0.5,0,0.56,0.546164815,CYT
584,0.42,0.65,0.58,0.34,0.5,0,0.5,0.22,MIT
585,0.42,0.994126299,0.51,0.23,0.5,0,0.53,0.27,NUC
586,0.47,0.47,0.54,0.19,0.5,0,0.38810298,0.85826845,NUC
587,0.6,0.773544079,0.46,0.32,0.5,0,0.4,0.33,CYT
588,0.47,0.53,0.48,0.51,0.5,0,0.388686426,0.22,MIT
589,0.61,0.53,0.59,0.17,0.5,0,0.662209439,0.28,CYT
590,0.66,0.6,0.52,0.19,0.5,0,0.69,0.847181331,CYT
591,0.947887361,0.48,0.54,0.22,0.5,0,0.5,0.11,CYT
592,0.85,0.66,0.49,0.18,0.5,0,0.51,0.22,ME1
593,0.3,0.41022552,0.55,0.12,0.5,0,0.248344036,0.38,CYT
594,0.43,0.67,0.48,0.27,0.5,0,0.53,0.22,MIT
595,0.51,0.4,0.56,0.17,0.5,0.5,0.49,0.814476751,CYT
596,0.4,0.39,0.6,0.15,0.5,0,0.58,0.3,CYT
597,0.42,0.37,0.59,0.2,0.5,0,0.52,0.29,NUC
598,0.46,0.605281405,0.52,0.11,0.5,0,0.5,0.22,CYT
599,0.47,0.39,0.5,0.11,0.5,0,0.49,0.4,CYT
600,0.58,0.47,0.54,0.11,0.5,0.5477812,0.51,0.038195315,NUC
601,0.45,0.4,0.5,0.16,0.716613714,0,0.5,0.22,CYT
602,0.673798578,0.53,0.43,0.44,0.796311457,0,0.214942112,0.22,MIT
603,0.57,0.223353459,0.53,0.34,0.5,0.54293954,0.53,0.22,MIT
604,0.64,0.59,0.56,0.23,0.635462086,0.742501229,0.46,0.22,CYT
605,0.38,0.49,0.53,0.19,0.5,0,0.677071906,0.22,CYT
606,0.45,0.58,0.48,0.699803656,0.5,0,0.52,0.22,MIT
607,0.37,0.32,0.47,0.18,0.5,0,0.45,0.25,NUC
608,0.6,0.229365994,0.44,0.61,0.5,0,0.47,0.22,MIT
609,0.33,0.43,0.64,0.16,0.5,0,0.513121151,0.52,NUC
610,0.49,0.61,0.49,0.25,0.5,0,0.5,0.28,CYT
611,0.47,0.52,0.881213221,0.562255347,0.5,0,0.41,0.22,CYT
612,0.47,0.39,0.55,0.24,0.5,0,0.47,0.22,CYT
613,0.44,0.59,0.36,0.16,0.5,0,0.52,0.22,ME3
614,0.672191659,0.45,0.5,0.6,0.5,0,0.49,0.22,MIT
615,0.47,0.867911803,0.66,0.26,0.5,0,0.53,0.22,MIT
616,0.53,0.51,0.55,0.05,0.5,0,0.45,0.25,NUC
617,0.29,0.32,0.58,0.15,0.806813814,0.134545104,0.5,0.3,CYT
618,0.54,0.49,0.49,0.2,0.847583098,0,0.52,0.128305138,CYT
619,0.42,0.51,0.5,0.12,0.5,0,0.52,0.46,NUC
620,0.57,0.51,0.53,0.18,0.5,0,0.56,0.25,NUC
621,0.49,0.31,0.49,0.35,0.5,0,0.51,0.29,NUC
622,0.37,0.58,0.44,0.51,0.683379837,0.293732104,0.44,0.22,MIT
623,0.35,0.66,0.477470583,0.965995267,0.5,0,0.54,0.25,CYT
624,0.52,0.4,0.6,0.12,0.5,0.312866953,0.55,0.22,CYT
625,0.57,0.41,0.59,0.24,0.5,0,0.036456611,0.22,CYT
626,0.58,0.56,0.45,0.12,0.5,0,0.51,0.22,NUC
627,0.31,0.509398701,0.54,0.52,0.5,0,0.5,0.34,NUC
628,0.733127838,0.51,0.75,0.17,0.5,0,0.55,0.22,CYT
629,0.44,0.68,0.45,0.51,0.5,0,0.52,0.41,MIT
630,0.55,0.42,0.34,0.3,0.5,0,0.52,0.22,ME3
631,0.36,0.68,0.38,0.08,0.5,0,0.53,0.25,VAC
632,0.43,0.996531864,0.54,0.14,0.5,0.660010325,0.47,0.584568128,NUC
633,0.54,0.42,0.608143883,0.16,0.711168569,0,0.715256754,0.680346896,ME2
634,0.37,0.53,0.46,0.23,0.5,0,0.47,0.22,NUC
635,0.58,0.6,0.43,0.12,0.5,0,0.55,0.22,ME3
636,0.559826152,0.65,0.49,0.34,0.5,0,0.52,0.22,CYT
637,0.58,0.53,0.38,0.18,0.5,0,0.52,0.22,ME3
638,0.35,0.6,0.47,0.13,0.5,0,0.52,0.43,NUC
639,0.35,0.46,0.49,0.15,1,0,0.55,0.35,CYT
640,0.63,0.62,0.42,0.12,0.5,0,0.135344948,0.25,CYT
641,0.71,0.59,0.53,0.15,0.5,0,0.122372493,0.33,CYT
642,0.46,0.35,0.33,0.17,0.5,0,0.55,0.364200548,ME3
643,0.35,0.56,0.36,0.3,0.5,0,0.53,0.25,ME3
644,0.51,0.58,0.54,0.29,0.5,0,0.465280653,0.22,CYT
645,0.44,0.442325302,0.37,0.15,0.5,0,0.51,0.677409561,ME3
646,0.42,0.39,0.47,0.754352087,0.5,0,0.696644586,0.27,CYT
647,0.17,0.38,0.45,0.09,0.818719417,0,0.54,0.27,NUC
648,0.91809066,0.39,0.49,0.18,0.5,0,0.51,0.22,CYT
649,0.74,0.53,0.5,0.08,0.5,0,0.55,0.31,CYT
650,0.69,0.48,0.38,0.15,0.5,0,0.55,0.22,ME2
651,0.3,0.5,0.47,0.914384683,0.5,0,0.46,0.236297952,CYT
652,0.4,0.604528303,0.5,0.17,0.5,0.802842187,0.54,0.5,CYT
653,0.47,0.49,0.63,0.17,0.5,0,0.31,0.26,NUC
654,0.272553397,0.43,0.47,0.15,0.5,0.19600739,0.58,0.688973431,CYT
655,0.46,0.45,0.56,0.16,0.5,0,0.56,0.22,CYT
656,0.5,0.45,0.711479769,0.15,0.5,0,0.510313029,0.571485926,NUC
657,0.33,0.28,0.31,0.24,0.5,0,0.486670747,0.22,ME3
658,0.61,0.54,0.49,0.19,0.5,0,0.54,0.47,CYT
659,0.51,0.68,0.49,0.59,0.5,0,0.54,0.27,MIT
660,0.493235345,0.49,0.5,0.46,0.5,0,0.52,0.25,MIT
661,0.5,0.46,0.52,0.16,0.5,0,0.52,0.26,CYT
662,0.142898054,0.49,0.47,0.22,0.5,0,0.5,0.28,MIT
663,0.43,0.51,0.6,0.25,0.5,0,0.55,0.22,CYT
664,0.68,0.5,0.43,0.27,0.5,0,0.61,0.22,ME2
665,0.59,0.77180095,0.47,0.26,0.5,0,0.53,0.31,NUC
666,0.54,0.51,0.54,0.52,0.5,0,0.47,0.25,MIT
667,0.86,0.92,0.5,0.37,1,0,0.53,0.32,ERL
668,0.42,0.51,0.39,0.510815598,0.5,0,0.49,0.26,ME3
669,0.51,0.43,0.772914987,0.19,0.5,0,0.52,0.18552859,CYT
670,0.44,0.53,0.43,0.17,0.5,0,0.54,0.75,NUC
671,0.39,0.37,0.33,0.23,0.5,0,0.53,0.26,ME3
672,0.48,0.51,0.57,0.120127344,0.5,0,0.038631249,0.22,CYT
673,0.68,0.88297849,0.51,0.19,0.5,0.83,0.54,0.084139103,POX
674,0.51,0.47,0.41,0.44,0.72019321,0,0.5,0.22,ME3
675,0.49,0.44,0.45,0.292545305,0.5,0,0.51,0.22,CYT
676,0.46,0.57,0.52,0.28,0.5,0,0.52,0.22,NUC
677,0.53,0.48,0.213013881,0.44,0.891928078,0,0.49,0.27,MIT
678,0.7,0.53,0.42,0.22,0.5,0,0.51,0.28,NUC
679,0.68,0.68,0.49,0.15,0.5,0,0.53,0.22,EXC
680,0.47,0.377151271,0.35,0.21,0.5,0,0.52,0.22,ME3
681,0.309425768,0.49,0.802869907,0.18,0.5,0,0.49,0.22,NUC
682,0.4,0.47,0.48,0.18,0.5,0,0.46,0.22,CYT
683,0.8,0.81,0.55,0.35,0.971745861,0,0.42,0.22,EXC
684,0.48,0.754174507,0.54,0.91585298,0.5,0,0.51,0.580455918,MIT
685,0.66,0.66,0.348942585,0.54,0.5,0,0.51,0.22,ME2
686,0.58,0.46,0.46,0.34,0.5,0,0.5,0.43,NUC
687,0.6,0.62,0.54,0.4,0.5,0,0.5,0.22,MIT
688,0.52,0.5,0.59,0.31,0.5,0,0.5,0.22,MIT
689,0.45,0.38,0.64,0.14,0.5,0,0.54,0.22,MIT
690,0.6,0.57,0.42185641,0.52,0.5,0,0.47,0.28,MIT
691,0.57,0.61,0.55,0.27,0.5,0,0.310816641,0.477707081,MIT
692,0.38,0.54,0.54,0.41,0.5,0,0.51,0.22,MIT
693,0.43,0.32,0.5,0.02824553,0.5,0,0.5,0.22,MIT
694,0.32,0.45,0.352455571,0.2,0.5,0,0.55,0.33,NUC
695,0.51,0.6,0.51,0.26,0.5,0,0.54,0.22,NUC
696,0.49,0.46,0.42,0.46,0.5,0,0.55,0.22,NUC
697,0.774058142,0.56,0.62,0.24,0.5,0,0.52,0.51,NUC
698,0.58,0.57,0.54,0.69,0.5,0,0.54,0.22,MIT
699,0.55,0.53,0.54,0.4,0.5,0,0.053870774,0.22,MIT
700,0.49039933,0.34941483,0.58,0.62,0.5,0,0.5,0.22,MIT
701,0.44,0.53,0.53,0.37,0.5,0.263280461,0.51,0.22,MIT
702,0.47,0.46,0.55,0.28,0.5,0,0.44,0.46,NUC
703,0.41,0.59,0.46,0.19,0.5,0,0.563083656,0.22,EXC
704,0.44,0.41,0.29,0.21,0.5,0,0.397144691,0.22,ME3
705,0.335077312,0.829657548,0.54,0.41,0.5,0,0.53,0.22,MIT
706,0.5,0.36,0.53,0.41,0.5,0,0.55,0.36,CYT
707,0.59,0.58,0.39,0.241436054,0.5,0.587439253,0.5,0.31,CYT
708,0.78,0.63,0.839125263,0.13,0.5,0,0.54,0.22,ME2
709,0.48,0.370939248,0.52,0.3,0.5,0,0.51,0.37,NUC
710,0.39,0.34,0.68,0.3,0.5,0,0.5,0.29,NUC
711,0.4,0.53,0.44,0.18,0.5,0,0.54,0.31,NUC
712,0.36,0.3,0.50157936,0.542741761,0.742735564,0,0.55,0.3,NUC
713,0.45,0.21,0.49,0.24,0.5,0,0.46,0.31,NUC
714,0.87,0.47,0.6,0.47,0.5,0,0.59,0.22,NUC
715,0.349922748,0.34,0.49,0.16,0.899112069,0,0.53,0.21,NUC
716,0.78,0.65,0.4,0.911175898,0.5,0,0.63,0.22,MIT
717,0.68,0.88429273,0.368547909,0.49,0.5,0,0.265753183,0.26,POX
718,0.5,0.51,0.57,0.27,0.5,0,0.48,0.22,POX
719,0.51,0.46,0.57,0.25,0.5,0,0.53,0.562950666,CYT
720,0.49,0.45,0.46,0.18,0.5,0,0.49,0.31,CYT
721,0.86546239,0.58,0.5,0.1,0.5,0,0.51,0.790968505,CYT
722,0.45,0.58,0.59,0.44,0.5,0,0.56,0.22,MIT
723,0.46,0.49,0.821376765,0.28,0.5,0.827753728,0.55,0.22,VAC
724,0.5,0.680576798,0.49,0.326305083,0.5,0,0.48,0.32,MIT
725,0.48,0.45,0.59,0.720737068,0.5,0,0.55,0.3,MIT
726,0.48,0.147474767,0.49,0.35,0.5,0.5,0.51,0.22,MIT
727,0.45,0.41,0.49,0.14,1,0,0.53,0.3,CYT
728,0.346279827,0.36,0.254413061,0.15,0.5,0,0.633365572,0.22,CYT
729,0.132783808,0.72,0.5,0.28,0.5,0,0.5,0.27,EXC
730,0.59,0.61,0.51,0.62,0.5,0,0.024570245,0.38,MIT
731,0.78,0.69,0.44,0.26,0.5,0,0.54,0.22,ME1
732,0.95,0.71,0.27,0.39,0.5,0,0.31,0.218008252,ME2
733,0.804543527,0.49,0.3,0.19,0.5,0,0.52,0.31,ME3
734,0.49,0.48,0.211505857,0.2,0.5,0,0.55,0.22,NUC
735,0.54,0.53,0.48,0.14,0.5,0.535685561,0.49,0.33,NUC
736,0.45,0.47,0.53,0.15,0.5,0,0.52,0.044467012,CYT
