,f1,f2,f3,f4,f5,f6,f7,f8
392,0.45,0.38,0.64,0.14,0.5,0.242685254,0.54,0.885765342
393,0.6,0.57,0.64,0.52,0.5,0,0.47,0.28
394,0.57,0.65398468,0.55,0.27,0.5,0,0.233349654,0.21
395,0.38,0.459760348,0.54,0.060844467,0.5,0,0.51,0.408560036
396,0.43,0.32,0.5,0.29,0.5,0,0.410224404,0.22
397,0.32,0.45,0.44,0.2,0.5,0,0.55,0.131339981
398,0.51,0.6,0.51,0.26,0.5,0,0.54,0.22
399,0.49,0.759122705,0.42,0.862791111,0.881590945,0,0.55,0.22
400,0.51,0.56,0.62,0.24,0.5,0.616813914,0.52,0.51
401,0.58,0.57,0.54,0.190377482,0.715361347,0,0.54,0.22
402,0.55,0.53,0.54,0.956339755,0.5,0,0.100708598,0.22
403,0.41,0.47,0.58,0.62,0.5,0,0.153408655,0.22
404,0.44,0.53,0.579381274,0.37,0.5,0.576874643,0.51,0.22
405,0.47,0.46,0.55,0.28,0.669059226,0.196576154,0.231159295,0.46
406,0.568078487,0.59,0.46,0.19,0.5,0,0.36,0.22
407,0.44,0.41,0.373464207,0.303697594,0.5,0,0.49,0.22
408,0.90648981,0.46,0.54,0.41,0.5,0,0.53,0.22
409,0.5,0.36,0.53,0.401426848,0.763978936,0.319053565,0.55,0.36
410,0.59,0.58,0.39,0.52,0.5,0,0.5,0.31
411,0.614665082,0.655896383,0.53,0.301410772,0.5,0,0.54,0.22
412,0.48,0.676400534,0.52,0.3,0.5,0,0.439282944,0.37
413,0.39,0.34,0.68,0.3,0.5,0,0.5,0.437272834
414,0.4,0.53,0.44,0.18,0.5,0.725054255,0.54,0.31
415,0.59302133,0.3,0.5,0.19,0.5,0,0.55,0.3
416,0.45,0.21,0.49,0.24,0.5,0,0.619889374,0.31
417,0.87,0.47,0.6,0.47,0.5,0,0.59,0.22
418,0.51,0.34,0.49,0.16,0.5,0,0.649699053,0.21
419,0.78,0.65,0.4,0.16,0.5,0,0.249186693,0.22
420,0.68,0.59,0.44,0.49,0.5,0,0.4,0.26
421,0.5,0.41598791,0.57,0.148813379,0.5,0,0.48,0.22
422,0.51,0.798952175,0.57,0.25,0.677881834,0,0.53,0.243848375
423,0.49,0.45,0.46,0.18,0.5,0,0.608073746,0.31
424,0.39,0.58,0.413513446,0.372878945,0.5,0,0.51,0.25
425,0.903318819,0.58,0.971789974,0.44,0.744139431,0.193052506,0.196352717,0.22
426,0.346498873,0.49,0.45,0.28,0.5,0,0.474075107,0.22
427,0.5,0.32,0.49,0.49,0.967132717,0,0.48,0.32
428,0.48,0.371046257,0.59,0.35,0.5,0,0.55,0.3
429,0.48,0.131989532,0.49,0.35,0.5,0.5,0.51,0.695480882
430,0.45,0.41,0.49,0.14,1,0,0.25870636,0.3
431,0.28,0.36,0.55,0.15,0.5,0.714220829,0.57,0.22
432,0.74,0.72,0.374639801,0.28,0.5,0.606208613,0.5,0.27
433,0.59,0.61,0.213371956,0.62,0.5,0,0.30963262,0.261303287
434,0.78,0.69,0.929923076,0.26,0.567249804,0,0.54,0.22
435,0.98512115,0.71,0.27,0.39,0.5,0,0.533198904,0.22
436,0.39,0.508497644,0.3,0.814453715,0.5,0,0.52,0.31
437,0.734690934,0.48,0.52,0.2,0.5,0,0.55,0.22
438,0.54,0.53,0.48,0.14,0.5,0,0.49,0.509547435
439,0.45,0.47,0.53,0.15,0.5,0,0.52,0.27
440,0.46,0.62,0.54,0.25,0.975761842,0,0.46,0.477970976
441,0.52,0.46,0.56,0.2,0.5,0,0.5,0.661904026
442,0.45,0.927001161,0.56,0.707802526,0.5,0,0.47,0.22
443,0.48,0.41,0.54,0.39,0.5,0,0.305527323,0.22
444,0.34,0.561065767,0.58,0.2,0.742721291,0,0.46,0.32
445,0.37,0.44,0.51,0.56,0.5,0,0.5,0.38
446,0.412499425,0.610353831,0.282721477,0.11,0.991756562,0,0.33,0.22
447,0.190138318,0.45,0.54,0.4,0.5,0,0.55,0.22
448,0.57,0.6,0.54,0.17,0.5,0,0.52,0.22
449,0.33,0.251312438,0.52,0.15,0.5,0.709528129,0.51,0.86
450,0.43,0.41,0.51,0.178299583,0.5,0,0.49,0.855982222
451,0.49,0.319236973,0.51,0.29,0.5,0,0.52,0.484765425
452,0.41,0.52,0.68021992,0.22,0.5,0.764264018,0.52,0.44
453,0.58,0.31,0.824338229,0.12,0.5,0,0.47,0.145722779
454,0.44,0.33,0.55,0.16,0.5,0.317372741,0.49,0.22
455,0.57,0.51,0.455665469,0.22,0.5,0,0.51,0.22
456,0.34,0.58,0.284650962,0.26,0.746184204,0.176192374,0.465941538,0.22
457,0.35,0.4,0.44,0.25,0.5,0,0.53,0.57
458,0.55,0.38,0.64,0.246671546,0.5,0,0.47,0.22
459,0.45,0.49,0.57,0.25,0.5,0.641025037,0.059923108,0.22
460,0.39,0.39,0.59,0.554790502,0.5,0.56077675,0.45,0.829697396
461,0.734422415,0.38,0.57,0.36,0.5,0,0.44,0.21
462,0.529012547,0.33,0.54,0.37,0.5,0,0.38,0.16
463,0.295239213,0.527936136,0.977285767,0.08,0.5,0,0.54,0.409622943
464,0.57,0.49,0.61,0.26,0.5,0.143733551,0.52,0.22
465,0.36,0.49,0.55,0.21,0.5,0,0.55,0.33
466,0.828705585,0.33,0.666115457,0.42,0.5,0.344174084,0.47,0.43
467,0.568558321,0.35,0.69,0.401345323,0.5,0,0.3,0.25
468,0.58,0.45,0.55,0.704597592,0.5,0,0.48,0.11
469,0.43,0.33,0.934679042,0.12,0.5,0,0.396828238,0.183036434
470,0.58,0.375068516,0.332942234,0.26,0.555988721,0,0.519024382,0.22
471,0.4,0.45,0.61,0.29,0.673747004,0,0.301566161,0.22
472,0.283379528,0.39,0.577248196,0.341252935,0.5,0,0.49,0.41
473,0.44,0.62,0.498381027,0.27,0.5,0,0.49,0.22
474,0.56,0.61,0.52,0.19,0.661316849,0,0.52,0.32
475,0.47,0.56,0.46,0.5,0.5,0,0.51,0.22
476,0.42,0.38,0.52,0.29,0.5,0.102994978,0.42,0.22
477,0.49,0.4,0.58,0.23,0.5,0.461458353,0.47,0.27
478,0.51,0.4,0.5,0.28,0.5,0,0.48,0.27
479,0.47,0.980798286,0.47,0.52,0.894756998,0.054247948,0.54,0.22
480,0.46,0.42,0.51,0.16,0.5,0,0.56,0.22
481,0.55,0.236657979,0.52,0.13,0.566128356,0,0.263186342,0.25
482,0.920615888,0.511580749,0.58,0.17,0.5,0,0.55,0.22
483,0.177772344,0.142563877,0.44,0.928273374,0.697339024,0,0.46,0.22
484,0.51,0.51,0.32,0.27,0.5,0,0.54,0.22
485,0.65,0.66,0.37,0.12,0.5,0,0.460150714,0.27
486,0.326833942,0.43,0.67,0.7,0.5,0.035046342,0.42,0.25
487,0.4,0.49,0.346470517,0.413223898,0.5,0,0.44,0.26
488,0.38,0.42,0.31,0.217287603,0.5,0,0.52,0.22
489,0.46,0.334589176,0.38,0.466734415,0.5,0,0.293081036,0.45
490,0.4,0.75,0.44,0.12,0.5,0,0.49,0.22
491,0.233487112,0.47,0.47,0.18,0.792523852,0.438470816,0.47,0.22
492,0.52,0.47,0.519228745,0.18,0.5,0,0.34,0.11
493,0.188572333,0.869793185,0.782902248,0.15,0.5,0,0.49,0.22
494,0.37,0.48,0.67,0.753230313,0.5,0,0.56,0.62
495,0.233575565,0.65,0.884965467,0.008050998,0.5,0,0.54,0.31
496,0.59,0.49,0.45,0.22,0.5,0,0.45,0.31
497,0.52,0.31,0.56,0.978880922,0.5,0,0.55,0.22
498,0.55,0.46,0.47,0.15,0.5,0,0.47,0.22
499,0.266259885,0.52,0.51,0.22,0.5,0,0.621045234,0.37
500,0.62,0.33,0.49,0.24,0.5,0.808965386,0.51,0.42
501,0.858503432,0.5,0.833060507,0.45,0.5,0,0.48,0.171783315
502,0.7,0.353036869,0.53,0.39,0.5,0,0.338417967,0.22
503,0.55,0.41,0.771808006,0.025761959,0.5,0.594934214,0.49,0.14
504,0.66,0.65,0.53,0.17,0.5,0.098914454,0.47,0.66
505,0.58,0.64,0.492689975,0.3,0.5,0,0.54,0.490076834
506,0.74,0.275030474,0.46,0.24,0.5,0,0.666197316,0.31
507,0.38,0.34,0.55,0.445756849,0.5,0.626607997,0.48,0.26
508,0.47,0.47,0.5,0.19,0.5,0.225011975,0.51,0.360486909
509,0.31,0.51,0.38,0.18,0.852779945,0,0.46,0.31
510,0.44,0.65,0.49,0.16,0.5,0,0.135485215,0.31
511,0.48,0.44,0.46,0.37,0.5,0,0.46,0.262131083
512,0.45,0.4,0.56,0.15,0.5,0.42644041,0.52,0.081456637
513,0.52,0.46145653,0.53,0.34,0.5,0,0.52,0.964107051
514,0.178305498,0.58,0.57,0.1,0.509619371,0,0.52,0.33
515,0.33,0.17,0.52,0.13,0.5,0,0.51,0.75
516,0.38,0.42,0.749629961,0.19,0.5,0,0.44,0.008607537
517,0.28,0.95158318,0.5,0.014860288,0.547380519,0,0.5,0.28
518,0.41,0.782052398,0.57,0.25,0.5,0.016862236,0.645309717,0.38
519,0.77,0.7,0.389294838,0.29,0.5,0,0.56,0.169823905
520,0.167371904,0.79,0.42,0.26,0.5,0,0.6,0.22
521,0.49,0.5,0.42,0.43,0.5,0,0.5,0.36
522,0.25,0.26,0.499107719,0.17,0.5,0,0.45,0.26169228
523,0.412197842,0.46,0.57,0.17,0.5,0,0.52,0.22
524,0.451131827,0.46,0.49,0.27,0.5,0,0.6,0.22
525,0.49,0.36,0.47,0.28,0.5,0,0.165758522,0.54
526,0.992784163,0.42,0.48,0.19,0.5,0.584872981,0.46,0.31
527,0.48,0.470080322,0.56,0.23,0.5,0,0.6,0.581591923
528,0.47,0.59,0.376625658,0.09,0.5,0,0.5,0.22
529,0.616333409,0.35,0.55,0.536360547,0.799432045,0,0.3,0.22
530,0.5,0.47,0.57582092,0.14,0.5,0,0.53,0.699991437
531,0.849194904,0.49,0.6,0.18,0.5,0,0.51,0.22
532,0.48,0.728600711,0.58,0.12,0.5,0,0.49,0.22
533,0.781047485,0.58,0.53,0.157736731,0.995635348,0,0.51,0.357074257
534,0.41,0.48,0.51,0.2,0.5,0.089300622,0.51,0.22
535,0.57,0.47,0.48,0.17,0.5,0,0.52,0.26
536,1,0.8,0.29,0.36,0.859967208,0,0.474475583,0.22
537,0.88,0.852268474,0.41,0.736948035,0.5,0,0.43,0.22
538,0.47,0.41,0.46,0.569560118,0.5,0.765176796,0.53,0.22
539,0.59,0.56,0.5,0.48,0.709828113,0,0.46,0.22
540,0.25,0.41,0.47,0.14,0.5,0,0.56,0.934648871
541,0.71,0.51,0.49,0.23,0.737557205,0,0.3,0.32
542,0.405081397,0.73,0.32,0.2,0.5,0,0.55,0.854503247
543,0.35,0.32,0.31,0.16,0.5,0,0.56,0.22
544,0.67,0.61,0.39,0.24,0.5,0,0.51,0.230837116
545,0.47,0.841455085,0.53,0.162704503,0.5,0,0.47,0.574674686
546,0.39,0.56,0.34,0.18,0.5,0,0.49,0.22
547,0.75,0.73,0.637055263,0.33,0.5,0,0.090269032,0.28
548,0.5,0.63,0.45,0.13,0.751705761,0,0.45,0.32
549,0.2,0.6,0.5,0.29,0.5,0,0.51,0.22
550,0.940580542,0.46,0.976400309,0.657462313,0.883344504,0,0.022644209,0.22
551,0.619571643,0.68,0.3,0.27,0.596021064,0.453853489,0.476260337,0.22
552,0.77,0.68,0.35,0.083101323,0.5,0.378245562,0.53,0.43
553,0.77,0.74,0.37,0.29,0.5,0,0.45,0.22
554,0.47,0.38,0.58,0.19,0.5,0,0.57,0.22
555,0.74,0.75,0.45,0.44,0.5,0,0.52,0.22
556,0.52,0.229571577,0.58,0.69,0.5,0.460429682,0.5,0.22
557,0.25,0.4,0.52,0.480294963,0.5,0,0.56,0.28
558,0.58,0.56,0.38,0.39,0.5,0,0.337592994,0.57
559,0.48,0.61,0.57,0.17,0.587773155,0,0.45,0.22
560,0.61,0.48,0.54,0.493771786,0.5,0,0.5,0.22
561,0.86,0.74,0.51,0.4,0.5,0,0.55,0.22
562,0.547549865,0.5,0.5,0.159468225,0.5,0,0.48,0.25
563,0.48,0.61,0.44,0.644699835,0.787616887,0,0.47,0.052464293
564,0.909533454,0.56,0.54,0.53,0.5,0.55867764,0.45,0.045225754
565,0.73,0.374594929,0.43,0.3,0.624592999,0,0.55,0.560283347
566,0.56,0.43,0.54,0.687589019,0.5,0,0.5,0.22
567,0.62,0.58,0.46,0.13,0.829598318,0,0.53,0.22
568,0.31,0.45,0.401041688,0.17,0.582258988,0.097648333,0.49,0.22
569,0.38,0.698029064,0.521235958,0.13,0.5,0,0.54,0.22
570,0.44,0.53,0.52,0.37,0.5,0.676903521,0.5,0.22
571,0.896499891,0.45,0.62,0.13,0.5,0,0.52,0.6228853
572,0.89,0.77,0.36,0.34,0.5,0,0.44,0.22
573,0.48,0.958639127,0.45,0.17,0.5,0,0.48,0.37
574,0.43,0.52,0.53,0.52,1,0,0.49,0.22
575,0.33,0.37,0.54,0.49877362,0.677951932,0.002157259,0.53,0.27
576,0.6,0.51,0.52,0.45,0.5,0,0.5,0.27
577,0.496444485,0.809687817,0.53,0.6,0.5,0,0.53,0.31
578,0.75,0.67,0.51,0.990598136,0.5,0.114426922,0.52,0.36
579,0.49,0.52,0.53,0.7,0.5,0,0.51,0.22
580,0.117572262,0.629220643,0.46,0.29,0.890242257,0.349470075,0.54,0.22
581,0.53,0.43,0.57,0.092979525,0.5,0,0.39,0.28
582,0.41,0.41,0.43,0.61,0.936504722,0,0.53,0.22
583,0.46,0.53,0.47,0.37,0.5,0,0.479220039,0.36
584,0.34,0.34,0.65,0.4,0.5,0,0.32,0.16
585,0.154860279,0.15504079,0.55,0.23,0.5,0,0.52,0.487424535
586,0.4,0.43,0.36,0.33,0.855500069,0,0.51,0.66713816
587,0.23,0.975012997,0.32,0.13,0.672336138,0.382533696,0.53,0.22
588,0.45,0.45,0.51,0.3,0.5,0,0.375822811,0.44
589,0.46,0.61,0.494069906,0.540047846,0.5,0.215307847,0.49,0.22
590,0.25,0.48,0.45,0.32,0.5,0,0.208094081,0.22
591,0.45,0.390424156,0.5,0.614125597,0.5,0.630575239,0.53,0.7
592,0.436972606,0.67,0.33,0.17,0.5,0.351913491,0.398622048,0.22
593,0.221388611,0.47,0.5,0.14,0.5,0,0.53,0.474578785
594,0.48,0.45,0.59,0.2,0.5,0,0.58,0.34
595,0.43,0.39,0.221058872,0.21,0.857354811,0,0.154668605,0.598697997
596,0.5,0.456456607,0.538183518,0.21,0.5,0,0.49,0.014173757
597,0.61,0.321647945,0.55,0.21,0.5,0,0.5,0.74229069
598,0.43,0.44,0.48,0.22,0.5,0,0.606909949,0.22
599,0.73,0.63,0.42,0.3,0.5,0,0.49,0.22
600,0.46,0.53,0.52,0.15,0.5,0,0.58,0.22
601,0.57,0.47,0.6,0.18,0.5,0.424452698,0.51,0.22
602,0.383996389,0.55,0.51,0.43,0.604871878,0.197972023,0.51,0.22
603,0.316202225,0.74,0.42,0.242579468,0.5,0,0.43,0.22
604,0.56101267,0.152388516,0.39,0.24,0.5,0.19784026,0.54,0.22
605,0.79,0.57,0.41,0.28,0.5,0,0.401495209,0.22
606,0.41,0.54,0.325892161,0.2,0.5,0,0.51,0.22
607,0.53,0.31,0.58,0.39,0.5,0.765410666,0.47,0.37
608,0.48,0.39,0.51,0.21,0.5,0.756491946,0.52,0.28
609,0.32629739,0.62,0.832109398,0.1,0.5,0,0.49,0.22
610,0.48,0.43,0.51,0.32,0.5,0,0.52,0.603840842
611,0.41,0.46,0.59,0.19,0.5,0,0.58,0.27
612,0.48,0.54,0.55,0.12,0.5,0,0.51,0.282614359
613,0.45,0.55,0.54,0.66,0.5,0,0.47,0.22
614,0.49,0.42,0.56,0.55,0.5,0,0.42,0.25
615,0.5,0.54,0.53,0.54,0.55043356,0,0.51,0.27
616,0.48,0.45,0.3084317,0.5,0.5,0,0.53,0.22
617,0.54,0.52,0.63,0.864577054,0.5,0,0.46,0.22
618,0.46,0.38,0.271756813,0.22,0.5,0,0.52,0.27
619,0.762494066,0.5,0.37,0.26,0.5,0,0.443778973,0.22
620,0.69,0.7,0.52,0.36,0.5,0,0.46,0.22
621,0.44,0.52,0.41,0.23,0.5,0,0.554315135,0.22
622,0.522568481,0.975666723,0.56,0.41,0.917696928,0,0.47,0.589468469
623,0.58,0.62,0.54,0.17,0.5,0,0.48,0.22
624,0.46,0.573294683,0.842933331,0.53,0.5,0.707764666,0.53,0.692116041
625,0.62,0.193111431,0.43536016,0.42,0.5,0,0.54,0.27
626,0.59,0.48,0.5,0.14,0.5,0,0.45,0.25
627,0.301387719,0.42,0.71,0.21,0.915661962,0,0.54,0.32
628,0.35,0.45,0.950076853,0.11,0.5,0,0.008803515,0.937266819
629,0.42,0.42,0.42,0.2,0.5,0,0.49,0.22
630,0.39,0.446641571,0.304143382,0.4,0.545293448,0,0.49,0.47
631,0.892034445,0.44,0.3,0.11,0.5,0,0.51,0.47
632,0.990965708,0.45,0.5,0.23,0.524390373,0,0.49,0.035169414
633,0.31,0.31,0.56,0.33,0.997383576,0,0.52,0.33
634,0.24,0.34,0.69,0.18,0.5,0.792283067,0.52,0.22
635,0.774374001,0.55,0.52,0.17,0.689744834,0,0.52,0.22
636,0.32,0.57,0.5,0.15,0.5,0,0.063300558,0.22
637,0.61,0.737517074,0.233822202,0.33,0.5,0.709164285,0.56,0.22
638,0.211552291,0.585695053,0.6,0.21,0.5,0,0.57,0.22
639,0.49,0.46,0.752043523,0.45,0.5,0,0.530781749,0.22
640,0.49,0.88069809,0.375305717,0.56,0.5,0,0.36,0.22
641,0.578355734,0.38,0.66,0.25,0.5,0.150440714,0.43,0.22
642,0.41,0.51,0.58,0.15,0.833094731,0,0.45,0.27
643,0.2,0.474401659,0.52,0.14,0.5,0.397394396,0.209573501,0.44
644,0.51,0.32493437,0.55,0.14,0.5,0,0.51,0.22
645,0.39,0.69887315,0.682614451,0.12,0.5,0.385808241,0.011043949,0.202903472
646,0.23,0.2,0.53,0.2,0.5,0,0.502625643,0.714750482
647,0.55,0.54,0.56,0.22,0.5,0.555103717,0.5,0.37
648,0.51,0.55,0.35,0.16,0.5,0,0.51,0.47
649,0.45,0.665617689,0.53,0.32,0.5,0,0.213107558,0.22
650,0.32,0.47,0.55,0.12,0.5,0,0.52,0.22
651,0.55,0.46,0.46,0.31,0.869468525,0,0.58,0.48
652,0.56,0.223091081,0.53,0.24,0.5,0,0.57,0.22
653,0.58,0.6,0.51,0.24,0.5,0,0.53,0.019339181
654,0.35,0.36,0.57,0.17,0.5,0,0.52,0.22
655,0.45,0.4,0.56,0.14,0.5,0,0.54,0.890657218
656,0.5,0.5,0.48,0.17,0.5,0,0.47,0.26
657,0.6,0.6,0.49,0.3,0.5,0,0.02609101,0.22
658,0.49,0.46,0.34,0.21,0.5,0,0.55,0.22
659,0.45,0.42,0.485262396,0.806718375,0.5,0,0.318963286,0.25
660,0.37,0.33,0.5,0.12,0.5,0,0.51,0.54
661,0.27,0.51,0.47,0.35,0.5,0,0.49,0.28
662,0.64,0.53,0.45,0.718630158,0.5,0,0.53,0.22
663,0.52,0.51,0.51,0.12,0.5,0,0.51,0.4
664,0.44,0.833148936,0.48,0.242765969,0.5,0,0.52,0.513664007
665,0.196376206,0.745804809,0.51,0.26,0.523011792,0,0.51,0.37
666,0.37,0.34,0.58,0.24,0.5,0,0.44,0.18
667,0.61,0.57,0.45,0.21,0.960232898,0,0.5,0.42
668,0.592035225,0.161321749,0.975106872,0.740214999,0.5,0.1432259,0.512528841,0.27
669,0.85,0.951924624,0.3,0.31,0.5,0,0.55,0.42
670,0.55,0.596522985,0.56,0.29,0.968144783,0,0.48,0.22
671,0.38,0.46,0.52,0.75,0.5,0.452165452,0.5,0.26
672,0.43,0.44,0.276368222,0.18,0.5,0,0.51,0.22
673,0.498835928,0.583925556,0.37,0.709708405,0.5,0.565247806,0.48,0.320387255
674,0.45,0.57,0.3,0.17,0.5,0,0.51,0.22
675,0.42,0.44,0.33,0.340986527,0.795795125,0,0.54,0.27
676,0.45,0.54,0.54,0.62,0.5,0,0.53,0.464480494
677,0.479617689,0.34,0.43,0.687805274,0.590078946,0,0.244648807,0.25
678,0.666100632,0.669474644,0.59,0.18,0.5,0.208505265,0.347261776,0.657597915
679,0.89,0.81,0.36,0.71,0.693238566,0,0.55,0.63
680,0.58,0.55,0.52,0.22,0.5,0,0.44,0.22
681,0.5,0.45,0.49,0.841477379,0.5,0,0.47,0.4
682,0.47,0.43,0.35,0.32,0.5,0,0.54,0.22
683,0.7,0.73,0.38,0.36,0.744226246,0,0.312699752,0.22
684,0.84,0.63,0.38,0.23,0.5,0,0.53,0.22
685,0.556867225,0.44,0.81486261,0.18,0.5,0,0.42,0.00149965
686,0.48,0.57,0.52,0.61,0.5,0.014908313,0.51,0.22
687,0.617696821,0.5,0.55,0.65,0.5,0.658626148,0.46,0.31
688,0.52,0.49,0.57,0.57,0.801700822,0,0.51,0.99134668
689,0.18,0.48,0.46,0.006623719,0.5,0.021753462,0,0.25
690,0.311871628,0.51,0.51,0.411038576,0.689898886,0,0.238903616,0.41
691,0.58,0.49,0.5,0.41,0.5,0.489206078,0.57,0.22
692,0.57,0.44,0.273460206,0.2,0.5,0,0.54,0.22
693,0.55,0.65,0.5,0.28,0.688192338,0,0.159723479,0.22
694,0.29,0.232496686,0.54,0.27,0.5,0,0.340788002,0.599589562
695,0.417611181,0.52,0.52,0.44,0.57311045,0,0.56,0.27
696,0.441643179,0.266971736,0.53,0.16,0.5,0,0.715751543,0.44
697,0.45,0.73,0.387857076,0.65,0.5,0.149822636,0.723861991,0.43
698,0.66,0.54,0.49,0.16,0.5,0,0.54,0.36
699,0.63023779,0.5,0.53,0.22,0.5,0.488265495,0.5,0.22
700,0.59,0.57,0.43,0.26,0.5,0.528860177,0.51,0.22
701,0.39,0.3,0.56,0.12,0.5,0.621333957,0.53,0.38
702,0.41,0.54,0.58,0.2,0.5,0,0.52,0.777925272
703,0.45,0.43,0.63,0.4,0.5,0,0.59,0.11
704,0.552686565,0.44,0.67,0.35,0.5,0.604299636,0.48,0.26
705,0.62,0.59,0.54,0.47,0.5,0,0.46,0.22
706,0.51,0.48,0.51,0.43,0.5,0,0.49,0.22
707,0.46,0.46,0.56,0.12,0.5,0,0.114591044,0.22
708,0.36,0.949099578,0.55,0.41273766,0.5,0,0.49,0.22
709,0.47,0.59,0.37,0.31,0.5,0.307961153,0.51,0.36
710,0.33,0.46,0.53,0.014591457,0.5,0,0.5,0.55
711,0.11,0.41,0.67,0.13,0.5,0,0.45,0.29
712,0.47,0.5,0.55,0.19,0.5,0,0.608799033,0.22
713,0.49,0.44,0.51,0.18,0.5,0,0.52,0.27
714,0.43,0.28,0.53,0.34,0.58054407,0,0.55,0.50666722
715,0.3,0.55,0.289449498,0.16,0.5,0,0.61,0.28
716,0.83,0.57,0.42,0.57,0.953279495,0.533911961,0.5,0.32
717,0.52,0.64,0.34,0.16,0.5,0.135710802,0.57,0.22
718,0.770826319,0.51,0.56,0.707343707,0.5,0,0.260323627,0.22
719,0.69,0.39,0.52,0.407408213,0.5,0.712836945,0.38,0.35
720,0.47,0.43,0.59,0.27,0.5,0,0.55,0.22
721,0.45,0.46,0.61,0.2,0.5,0.420182935,0.012350947,0.22
722,0.61,0.46,0.44,0.876389975,0.5,0,0.639465291,0.774084719
723,0.635367025,0.82,0.57,0.26,0.5,0,0.57,0.27
724,0.75,0.6,0.43,0.552625174,0.5,0,0.45,0.27
725,0.57,0.49,0.5,0.2,0.5,0,0.51952742,0.28
726,0.74,0.74,0.824617392,0.27,0.5,0,0.5,0.911540972
727,0.4,0.37,0.54,0.13,0.5,0,0.48,0.22
728,0.45,0.4,0.43,0.22,0.5,0.292672999,0.51,0.48
729,0.74,0.71,0.52,0.461291659,0.5,0,0.064978295,0.22
730,0.38726873,0.35610219,0.33,0.17,0.536020923,0.349518228,0.364452582,0.31
731,0.97,0.71,0.29,0.42,0.5,0,0.35,0.976934459
732,0.44,0.43,0.34,0.21,0.5,0,0.55,0.4
733,0.56,0.146948799,0.56,0.26,0.5,0,0.53,0.27
734,0.41,0.53,0.615372587,0.15,0.5,0.158608119,0.54,0.25
735,0.66,0.55,0.34,0.632177431,0.5,0,0.129778511,0.596776725
736,0.75,0.69,0.48,0.13,0.603929033,0,0.57,0.4
737,0.207478208,0.53,0.57,0.17,0.5,0,0.49,0.22
738,0.33,0.35,0.56,0.19,0.520756149,0,0.5,0.22
739,0.77,0.57,0.45,0.17,0.99456237,0,0.48317063,0.22
740,0.56,0.59,0.54,0.18,0.524557962,0,0.48,0.842483127
741,0.68,0.39,0.54985591,0.15,0.5,0,0.48,0.180115711
742,0.32,0.48,0.49,0.747735683,0.727306566,0.31228017,0.47,0.22
743,0.742903223,0.39,0.56,0.25,0.5,0,0.51,0.33
744,0.51,0.51,0.56,0.929436013,0.5,0,0.30746245,0.766956202
745,0.48,0.954461824,0.49,0.32,0.5,0,0.5,0.22
746,0.29,0.4,0.41,0.049418062,0.5,0.202668843,0.45788801,0.3
747,0.61,0.55,0.904188507,0.26,0.5,0,0.52,0.22
748,0.5,0.62,0.52,0.3,0.5,0,0.56,0.22
749,0.64,0.53,0.59,0.512539237,0.5,0,0.53,0.444932987
750,0.38,0.31,0.59,0.19,0.5,0,0.46,0.762222967
751,0.51,0.55,0.431089031,0.18,0.5,0,0.5,0.38
752,0.64,0.22806075,0.53,0.1,0.5,0.189502899,0.51,0.22
753,0.49,0.67,0.5,0.28,0.5,0,0.43,0.22
754,0.32,0.49,0.434339076,0.28,0.5,0,0.691810038,0.272935892
755,0.42,0.21,0.59,0.807837965,0.5,0,0.47,0.27
756,0.37,0.58,0.5,0.22,0.5,0.425380277,0.47,0.22
757,0.43,0.33,0.54,0.37,0.5,0,0.38,0.45241128
758,0.395452564,0.37,0.43,0.27,0.5,0,0.53,0.28
759,0.515410187,0.45,0.721866293,0.231145783,0.5,0,0.58,0.22
760,0.52,0.430431433,0.56,0.464756839,0.5,0,0.52,0.22
761,0.31,0.6,0.65,0.18,0.5,0,0.46,0.22
762,0.453602934,0.42,0.443575953,0.22,0.5,0,0.68,0.553667449
763,0.699336236,0.869108399,0.412377362,0.18,0.5,0,0.3,0.25
764,0.57,0.756314291,0.52,0.440575788,0.5,0.804019355,0.37,0.11
765,0.61,0.48,0.56,0.19,0.5,0,0.53,0.31
766,0.4,0.45,0.61,0.082971295,0.5,0,0.44,0.22
767,0.73,0.6,0.47,0.718623622,0.5,0,0.72,0.22
768,0.253940937,0.33,0.45,0.22,0.5,0,0.41,0.625975607
769,0.773188441,0.94613609,0.54,0.21,0.5,0.17954145,0.4,0.19
770,0.5,0.5,0.62,0.23,0.5,0,0.35,0.11
771,0.53,0.57,0.6,0.36,0.5,0.09929401,0.5,0.22
772,0.766819298,0.784057331,0.51,0.38,0.5,0,0.44,0.22
773,0.56,0.42,0.52,0.14,0.5,0,0.51,0.22
774,0.46,0.49,0.55,0.18,0.5,0,0.181180956,0.795396129
775,0.53,0.290944144,0.55,0.886466367,0.5,0,0.46,0.22
776,0.38,0.19684389,0.53,0.839736649,0.5,0,0.55,0.22
777,0.913580356,0.51,0.56,0.15,0.5,0,0.718251586,0.159215868
778,0.37,0.42,0.46,0.15,0.5,0,0.51,0.31
779,0.585505845,0.78,0.53,0.659145939,0.5,0,0.48,0.22
780,0.45,0.65,0.51,0.17,0.5,0,0.49,0.469796792
781,0.42,0.365079398,0.55,0.31,0.5,0,0.43,0.720728955
782,0.8,0.69,0.657087752,0.622377779,0.669561304,0,0.51,0.212704366
783,0.57,0.51,0.873327623,0.13,0.603997755,0,0.53,0.27
